Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,GPA_Quartile,Total_Hours,Stress_Level_Moderate,Stress_Level_High,Study_Sleep_Ratio,Active_Hours
1442,7.6,3.2,8.7,3.0,1.5,2.86,Q1_Lowest,23.999999999999996,True,False,0.8735632183908046,15.3
1443,5.6,2.9,7.5,5.4,2.6,2.98,Q2,24.0,False,False,0.7466666666666666,16.5
1444,5.7,3.0,5.0,1.0,9.3,2.42,Q1_Lowest,24.0,False,True,1.1400000000000001,19.0
1445,7.9,2.9,9.6,2.5,1.1,2.99,Q2,24.0,True,False,0.8229166666666667,14.4
1446,5.0,0.5,7.7,4.1,6.7,3.07,Q2,23.999999999999996,False,False,0.6493506493506493,16.299999999999997
1447,7.1,2.9,7.6,0.4,6.0,3.15,Q3,24.0,True,False,0.9342105263157895,16.4
1449,6.0,0.0,10.0,1.7,6.3,2.7,Q1_Lowest,24.0,True,False,0.6,14.0
1450,7.9,3.6,6.6,4.0,1.9,3.29,Q3,24.0,True,False,1.196969696969697,17.4
1451,5.9,2.5,6.7,1.3,7.6,2.7,Q1_Lowest,24.0,False,False,0.8805970149253731,17.3
1452,9.5,1.6,6.2,2.7,4.0,3.32,Q4_Highest,24.0,False,True,1.532258064516129,17.8
1453,6.6,3.0,9.9,2.0,2.5,3.03,Q2,24.0,True,False,0.6666666666666666,14.1
1454,5.8,2.8,7.6,3.9,3.9,3.09,Q2,23.999999999999996,False,False,0.7631578947368421,16.4
1455,9.4,1.8,9.5,2.5,0.8,3.91,Q4_Highest,24.0,False,True,0.9894736842105264,14.500000000000002
1456,6.6,3.9,8.3,0.2,5.0,2.93,Q2,24.0,True,False,0.7951807228915662,15.7
1457,6.6,2.5,5.3,0.1,9.5,2.6,Q1_Lowest,24.0,False,True,1.2452830188679245,18.700000000000003
1459,7.6,0.8,6.6,3.6,5.4,3.3,Q3,24.0,True,False,1.1515151515151516,17.400000000000002
1460,8.6,2.7,7.4,3.4,1.9,3.45,Q4_Highest,23.999999999999996,False,True,1.162162162162162,16.599999999999998
1461,5.2,2.5,8.9,3.0,4.4,2.51,Q1_Lowest,24.0,False,False,0.5842696629213483,15.100000000000001
1462,8.2,2.8,9.4,1.2,2.4,3.06,Q2,24.0,False,True,0.8723404255319148,14.599999999999998
1463,8.8,2.2,9.4,1.9,1.7,3.85,Q4_Highest,24.0,False,True,0.9361702127659575,14.6
1464,8.7,3.9,5.4,0.3,5.7,3.42,Q4_Highest,24.0,False,True,1.611111111111111,18.599999999999998
1465,9.7,2.1,8.1,2.0,2.1,3.49,Q4_Highest,24.0,False,True,1.1975308641975309,15.899999999999999
1466,8.7,1.2,6.5,5.0,2.6,3.25,Q3,24.0,False,True,1.3384615384615384,17.5
1467,5.4,3.5,6.3,3.6,5.2,2.85,Q1_Lowest,23.999999999999996,False,False,0.8571428571428572,17.700000000000003
1468,7.1,2.8,6.7,1.7,5.7,3.16,Q3,24.0,True,False,1.0597014925373134,17.3
1469,10.0,3.0,8.2,1.0,1.8,3.81,Q4_Highest,24.0,False,True,1.2195121951219514,15.8
1470,7.7,3.4,5.2,2.2,5.5,3.22,Q3,24.0,False,True,1.4807692307692308,18.799999999999997
1471,6.2,1.8,5.4,5.7,4.9,2.98,Q2,24.0,False,True,1.1481481481481481,18.6
1472,7.8,3.7,5.0,4.5,3.0,3.16,Q3,24.0,False,True,1.56,19.0
1473,9.5,0.6,5.5,2.5,5.9,3.44,Q4_Highest,24.0,False,True,1.7272727272727273,18.5
1474,7.6,0.6,5.0,4.9,5.9,3.29,Q3,24.0,False,True,1.52,19.0
1475,5.4,2.5,9.6,1.3,5.2,2.69,Q1_Lowest,24.0,False,False,0.5625000000000001,14.400000000000002
1476,8.0,0.7,8.7,1.8,4.8,3.25,Q3,24.0,True,False,0.9195402298850576,15.3
1477,7.3,2.4,5.9,4.4,4.0,3.3,Q3,24.0,False,True,1.2372881355932202,18.1
1478,5.8,2.8,5.6,2.6,7.2,2.62,Q1_Lowest,23.999999999999996,False,True,1.0357142857142858,18.400000000000002
1479,6.2,3.0,6.3,5.3,3.2,2.91,Q2,24.0,True,False,0.9841269841269842,17.7
1480,8.1,0.4,7.0,4.3,4.2,3.24,Q3,23.999999999999996,False,True,1.157142857142857,17.0
1481,8.3,2.5,6.4,2.3,4.5,3.31,Q3,24.0,False,True,1.296875,17.6
1482,7.5,2.8,6.2,1.9,5.6,3.02,Q2,24.0,True,False,1.2096774193548387,17.799999999999997
1483,6.7,0.1,6.7,4.8,5.7,3.01,Q2,24.0,True,False,1.0,17.3
1484,7.3,0.1,9.4,0.1,7.1,3.29,Q3,24.0,True,False,0.776595744680851,14.599999999999998
1485,9.7,2.0,6.7,5.2,0.4,3.47,Q4_Highest,23.999999999999996,False,True,1.4477611940298507,17.3
1486,7.7,0.9,7.1,3.9,4.4,3.08,Q2,24.0,True,False,1.0845070422535212,16.900000000000002
1487,8.6,0.0,9.7,0.9,4.8,3.14,Q3,23.999999999999996,False,True,0.88659793814433,14.299999999999999
1488,5.2,0.5,9.9,1.9,6.5,2.61,Q1_Lowest,24.0,False,False,0.5252525252525253,14.1
1489,5.6,0.4,8.6,5.1,4.3,2.81,Q1_Lowest,23.999999999999996,False,False,0.6511627906976744,15.399999999999999
1490,6.1,2.1,6.3,5.6,3.9,2.73,Q1_Lowest,24.0,True,False,0.9682539682539683,17.7
1492,7.3,3.4,9.7,1.2,2.4,2.97,Q2,23.999999999999996,True,False,0.7525773195876289,14.299999999999999
1493,7.8,0.4,6.0,2.5,7.3,3.24,Q3,24.0,True,False,1.3,18.0
1494,5.8,1.8,8.0,4.2,4.2,2.82,Q1_Lowest,24.0,False,False,0.725,16.0
1495,6.9,3.5,7.8,2.5,3.3,3.02,Q2,24.0,True,False,0.8846153846153847,16.2
1496,9.1,2.5,9.2,1.6,1.6,3.22,Q3,24.0,False,True,0.9891304347826088,14.799999999999999
1497,5.6,0.1,6.5,4.2,7.6,2.71,Q1_Lowest,24.0,False,False,0.8615384615384615,17.5
1498,7.5,1.7,7.1,1.4,6.3,3.32,Q4_Highest,24.0,True,False,1.0563380281690142,16.9
1499,5.7,0.8,5.3,1.2,10.0,2.74,Q1_Lowest,23.0,False,True,1.0754716981132075,17.7
1500,6.8,0.0,9.2,0.2,7.8,2.8,Q1_Lowest,24.0,True,False,0.7391304347826088,14.799999999999999
1501,9.7,3.6,7.7,1.6,1.4,3.22,Q3,24.0,False,True,1.2597402597402596,16.3
1502,8.2,0.2,5.3,2.7,7.6,3.55,Q4_Highest,24.0,False,True,1.5471698113207546,18.7
1504,6.6,1.6,5.8,3.0,7.0,2.73,Q1_Lowest,24.0,False,True,1.1379310344827587,18.2
1505,9.0,1.8,7.5,4.8,0.9,3.33,Q4_Highest,24.0,False,True,1.2,16.5
1506,6.3,3.5,7.9,1.3,5.0,3.32,Q4_Highest,24.0,True,False,0.7974683544303797,16.1
1507,6.3,3.2,5.2,6.0,3.3,3.0,Q2,24.0,False,True,1.2115384615384615,18.8
1508,7.0,2.0,9.4,2.3,3.3,2.98,Q2,24.0,True,False,0.7446808510638298,14.600000000000001
1509,7.7,0.2,5.0,1.5,9.6,3.0,Q2,24.0,False,True,1.54,19.0
1510,5.6,1.6,8.2,4.3,4.3,2.91,Q2,24.0,False,False,0.6829268292682927,15.799999999999997
1511,5.9,0.3,9.7,1.6,6.5,2.76,Q1_Lowest,24.0,False,False,0.6082474226804124,14.3
1513,6.3,0.5,7.5,3.5,6.2,2.87,Q1_Lowest,24.0,True,False,0.84,16.5
1515,6.9,0.6,8.1,4.4,4.0,3.0,Q2,24.0,True,False,0.851851851851852,15.9
1516,9.8,0.3,8.0,0.3,5.6,3.53,Q4_Highest,24.0,False,True,1.225,16.0
1517,9.5,2.1,8.3,3.4,0.7,3.35,Q4_Highest,24.0,False,True,1.1445783132530118,15.7
1518,5.6,1.9,8.0,0.2,8.3,2.99,Q2,24.0,False,False,0.7,16.0
1519,6.4,0.1,7.1,5.4,5.0,2.72,Q1_Lowest,24.0,True,False,0.9014084507042255,16.9
1520,9.6,3.0,8.7,1.9,0.8,3.45,Q4_Highest,23.999999999999996,False,True,1.103448275862069,15.3
1521,6.0,0.8,8.4,1.3,7.5,3.19,Q3,24.0,True,False,0.7142857142857143,15.600000000000001
1522,8.9,1.8,9.0,3.6,0.7,3.27,Q3,24.0,False,True,0.9888888888888889,15.0
1523,8.3,0.9,6.4,1.9,6.5,3.18,Q3,24.0,False,True,1.296875,17.6
1524,6.0,1.8,9.5,0.6,6.1,2.78,Q1_Lowest,24.0,True,False,0.631578947368421,14.5
1525,8.6,2.7,5.5,5.5,1.7,2.9,Q2,24.0,False,True,1.5636363636363635,18.5
1526,8.8,1.0,8.5,0.2,5.5,3.52,Q4_Highest,24.0,False,True,1.035294117647059,15.5
1527,9.2,1.8,8.2,1.1,3.7,3.6,Q4_Highest,24.0,False,True,1.1219512195121952,15.799999999999999
1528,7.4,2.5,7.3,5.4,1.4,3.25,Q3,24.0,True,False,1.0136986301369864,16.700000000000003
1529,7.5,3.4,9.0,1.7,2.4,3.03,Q2,23.999999999999996,True,False,0.8333333333333334,15.0
1530,9.1,0.9,7.6,4.8,1.6,3.08,Q2,24.0,False,True,1.1973684210526316,16.4
1531,6.8,2.6,6.2,0.7,7.7,3.0,Q2,24.0,True,False,1.096774193548387,17.8
1532,6.4,3.4,6.7,5.8,1.7,2.98,Q2,24.0,True,False,0.9552238805970149,17.3
1534,8.5,0.1,9.4,0.8,5.2,3.25,Q3,24.0,False,True,0.9042553191489361,14.6
1535,5.6,0.7,9.8,4.2,3.7,2.75,Q1_Lowest,24.0,False,False,0.5714285714285714,14.2
1536,6.7,0.9,7.4,3.3,5.7,3.26,Q3,24.0,True,False,0.9054054054054054,16.6
1537,8.2,1.0,9.7,0.9,4.2,2.81,Q1_Lowest,23.999999999999996,False,True,0.845360824742268,14.299999999999999
1538,7.2,2.3,7.2,2.5,4.8,3.03,Q2,24.0,True,False,1.0,16.8
1539,8.7,2.7,9.2,0.8,2.6,3.58,Q4_Highest,24.0,False,True,0.9456521739130435,14.8
1540,6.8,1.9,6.6,0.9,7.8,3.38,Q4_Highest,24.0,True,False,1.0303030303030303,17.4
1541,6.1,0.4,8.4,4.0,5.1,2.88,Q1_Lowest,24.0,True,False,0.7261904761904762,15.6
1542,7.9,3.9,7.7,4.1,0.4,3.4,Q4_Highest,24.0,True,False,1.025974025974026,16.3
1543,5.4,0.8,7.2,3.5,7.1,2.71,Q1_Lowest,24.0,False,False,0.75,16.8
1544,9.0,2.4,6.0,3.0,3.6,3.32,Q4_Highest,24.0,False,True,1.5,18.0
1545,8.7,3.1,7.5,1.4,3.3,2.99,Q2,24.0,False,True,1.16,16.5
1546,8.7,1.0,5.9,3.2,5.2,3.17,Q3,24.0,False,True,1.4745762711864405,18.099999999999998
1547,6.4,2.5,5.6,3.9,5.6,2.89,Q1_Lowest,24.0,False,True,1.142857142857143,18.4
1548,8.9,2.4,9.9,1.0,1.8,3.44,Q4_Highest,24.0,False,True,0.898989898989899,14.100000000000001
1549,8.4,0.3,7.0,5.8,2.5,2.9,Q2,24.0,False,True,1.2,17.0
1550,5.6,2.8,8.2,2.2,5.2,2.91,Q2,24.0,False,False,0.6829268292682927,15.8
1552,7.7,3.3,5.5,5.7,1.8,2.99,Q2,24.0,False,True,1.4000000000000001,18.5
1553,9.0,0.7,8.6,2.2,3.5,3.62,Q4_Highest,24.0,False,True,1.0465116279069768,15.399999999999999
1554,9.8,0.5,7.1,2.9,3.7,3.38,Q4_Highest,23.999999999999996,False,True,1.3802816901408452,16.9
1555,6.9,1.5,5.3,4.1,6.2,2.77,Q1_Lowest,23.999999999999996,False,True,1.3018867924528303,18.700000000000003
1556,9.1,3.2,7.4,1.3,3.0,3.31,Q3,24.0,False,True,1.2297297297297296,16.6
1557,8.2,1.2,6.2,4.4,4.0,3.08,Q2,23.999999999999996,False,True,1.3225806451612903,17.799999999999997
1558,6.2,3.7,7.6,2.2,4.3,2.84,Q1_Lowest,24.0,True,False,0.8157894736842106,16.4
1559,9.4,1.6,6.7,1.2,5.1,3.11,Q3,24.0,False,True,1.4029850746268657,17.3
1560,8.4,1.2,7.9,0.4,6.1,3.06,Q2,24.0,False,True,1.0632911392405062,16.099999999999998
1561,6.0,1.6,9.7,2.3,4.4,2.66,Q1_Lowest,24.0,True,False,0.6185567010309279,14.3
1562,5.6,0.2,6.5,0.9,10.0,3.0,Q2,23.2,False,False,0.8615384615384615,16.7
1563,5.9,3.0,5.1,3.3,6.7,2.91,Q2,24.0,False,True,1.1568627450980393,18.900000000000002
1565,9.4,0.8,5.5,5.4,2.9,3.55,Q4_Highest,24.0,False,True,1.7090909090909092,18.5
1566,6.8,0.5,7.9,3.2,5.6,2.61,Q1_Lowest,24.0,True,False,0.860759493670886,16.099999999999998
1567,6.0,1.8,9.0,3.5,3.7,2.92,Q2,24.0,True,False,0.6666666666666666,15.0
1569,8.6,2.7,5.1,2.5,5.1,3.54,Q4_Highest,24.0,False,True,1.6862745098039216,18.9
1570,6.1,2.4,9.6,4.7,1.2,2.67,Q1_Lowest,23.999999999999996,True,False,0.6354166666666666,14.399999999999999
1571,9.6,3.9,5.1,3.4,2.0,3.65,Q4_Highest,23.999999999999996,False,True,1.8823529411764706,18.9
1572,6.3,3.9,8.1,4.5,1.2,2.89,Q1_Lowest,23.999999999999996,True,False,0.7777777777777778,15.9
1573,5.4,0.7,8.8,0.1,9.0,2.57,Q1_Lowest,24.0,False,False,0.6136363636363636,15.2
1574,8.1,2.8,6.7,0.6,5.8,3.5,Q4_Highest,24.0,False,True,1.208955223880597,17.3
1575,5.3,2.4,7.6,4.5,4.2,2.25,Q1_Lowest,23.999999999999996,False,False,0.6973684210526316,16.4
1577,9.4,1.3,7.9,4.6,0.8,3.34,Q4_Highest,24.0,False,True,1.1898734177215189,16.1
1579,5.4,0.8,8.9,5.0,3.9,3.12,Q3,24.0,False,False,0.6067415730337079,15.100000000000001
1580,5.1,3.3,8.9,1.6,5.1,3.02,Q2,24.0,False,False,0.5730337078651685,15.1
1581,8.5,0.9,5.2,1.2,8.2,3.17,Q3,24.0,False,True,1.6346153846153846,18.799999999999997
1582,7.1,2.0,7.4,1.6,5.9,2.86,Q1_Lowest,24.0,True,False,0.9594594594594593,16.6
1583,5.1,2.4,7.0,1.8,7.7,2.84,Q1_Lowest,24.0,False,False,0.7285714285714285,17.0
1584,9.3,2.0,5.7,4.2,2.8,3.51,Q4_Highest,24.0,False,True,1.631578947368421,18.3
1585,6.0,1.8,5.3,5.0,5.9,2.88,Q1_Lowest,24.0,False,True,1.1320754716981132,18.700000000000003
1586,8.7,2.5,9.0,1.6,2.2,3.53,Q4_Highest,24.0,False,True,0.9666666666666666,14.999999999999998
1588,9.1,2.2,5.9,2.8,4.0,3.33,Q4_Highest,24.0,False,True,1.542372881355932,18.1
1589,9.8,3.0,9.1,0.1,2.0,3.9,Q4_Highest,24.0,False,True,1.076923076923077,14.9
1590,9.2,0.2,9.3,2.9,2.4,3.29,Q3,23.999999999999996,False,True,0.9892473118279569,14.7
1591,6.0,1.3,6.4,3.2,7.1,2.84,Q1_Lowest,24.0,True,False,0.9375,17.6
1592,6.2,1.8,7.6,4.6,3.8,2.98,Q2,24.0,True,False,0.8157894736842106,16.4
1593,7.2,3.2,8.1,0.6,4.9,3.04,Q2,24.0,True,False,0.888888888888889,15.9
1594,7.0,3.0,7.9,2.3,3.8,2.81,Q1_Lowest,24.0,True,False,0.8860759493670886,16.1
1595,5.9,0.9,7.9,2.5,6.8,2.63,Q1_Lowest,24.0,False,False,0.7468354430379747,16.1
1596,8.3,3.4,6.3,2.9,3.1,3.26,Q3,24.0,False,True,1.3174603174603177,17.7
1597,9.9,1.3,8.0,0.4,4.4,3.33,Q4_Highest,24.0,False,True,1.2375,16.0
1598,9.8,2.9,8.9,1.7,0.7,3.51,Q4_Highest,24.0,False,True,1.101123595505618,15.1
1600,7.9,2.2,7.3,1.3,5.3,3.18,Q3,24.0,True,False,1.082191780821918,16.7
1601,5.0,1.0,7.5,2.3,8.2,2.82,Q1_Lowest,24.0,False,False,0.6666666666666666,16.5
1602,6.8,1.8,5.7,0.3,9.4,3.01,Q2,24.0,False,True,1.1929824561403508,18.3
1604,6.1,0.0,5.7,1.9,10.0,3.01,Q2,23.700000000000003,False,True,1.0701754385964912,18.0
1605,5.6,3.9,6.5,0.8,7.2,2.92,Q2,24.0,False,False,0.8615384615384615,17.5
1606,5.3,3.4,9.8,1.4,4.1,2.53,Q1_Lowest,24.0,False,False,0.5408163265306122,14.2
1607,7.3,0.1,8.2,2.5,5.9,2.92,Q2,24.0,True,False,0.8902439024390244,15.799999999999999
1608,8.3,1.7,5.9,4.1,4.0,3.11,Q3,24.0,False,True,1.4067796610169492,18.1
1609,7.8,3.4,5.6,4.7,2.5,3.02,Q2,23.999999999999996,False,True,1.392857142857143,18.400000000000002
1610,8.5,1.8,9.7,0.6,3.4,3.34,Q4_Highest,24.0,False,True,0.8762886597938145,14.3
1611,8.2,1.5,9.8,1.5,3.0,3.4,Q4_Highest,24.0,False,True,0.8367346938775508,14.2
1612,10.0,1.0,7.2,3.0,2.8,3.37,Q4_Highest,24.0,False,True,1.3888888888888888,16.8
1613,6.5,0.1,6.1,1.7,9.6,2.72,Q1_Lowest,24.0,True,False,1.0655737704918034,17.900000000000002
1614,9.4,2.8,5.4,3.9,2.5,3.37,Q4_Highest,24.0,False,True,1.7407407407407407,18.599999999999998
1615,8.3,3.8,5.0,1.5,5.4,3.43,Q4_Highest,24.0,False,True,1.6600000000000001,19.0
1616,5.5,2.1,6.2,1.1,9.1,2.98,Q2,24.0,False,False,0.8870967741935484,17.8
1617,9.1,0.5,7.3,5.6,1.5,3.37,Q4_Highest,24.0,False,True,1.2465753424657533,16.7
1618,5.9,1.3,7.1,1.9,7.8,2.91,Q2,24.0,False,False,0.8309859154929579,16.9
1619,6.4,3.9,5.8,4.4,3.5,2.91,Q2,24.0,False,True,1.103448275862069,18.200000000000003
1621,6.6,1.0,9.8,5.5,1.1,3.23,Q3,24.0,True,False,0.6734693877551019,14.2
1622,7.3,1.7,5.8,2.6,6.6,3.07,Q2,24.0,False,True,1.2586206896551724,18.2
1624,9.5,0.1,7.8,4.7,1.9,3.71,Q4_Highest,24.0,False,True,1.217948717948718,16.2
1625,7.7,1.3,5.7,5.3,4.0,3.36,Q4_Highest,24.0,False,True,1.3508771929824561,18.3
1626,7.9,2.7,9.0,2.9,1.5,3.17,Q3,23.999999999999996,True,False,0.8777777777777778,15.000000000000002
1627,7.0,2.1,9.0,2.2,3.7,2.89,Q1_Lowest,24.0,True,False,0.7777777777777778,15.0
1628,9.6,0.4,8.2,2.4,3.4,3.4,Q4_Highest,23.999999999999993,False,True,1.1707317073170733,15.8
1629,7.0,2.7,5.3,3.6,5.4,3.17,Q3,24.0,False,True,1.3207547169811322,18.700000000000003
1630,5.9,3.6,8.3,5.3,0.9,2.99,Q2,24.0,False,False,0.7108433734939759,15.7
1631,7.4,2.2,9.6,4.3,0.5,2.77,Q1_Lowest,24.0,True,False,0.7708333333333334,14.400000000000002
1632,7.0,1.6,6.4,1.6,7.4,2.97,Q2,24.0,True,False,1.09375,17.6
1634,6.3,3.1,9.4,1.2,4.0,2.91,Q2,24.0,True,False,0.6702127659574467,14.6
1635,7.3,1.9,9.4,4.1,1.3,3.51,Q4_Highest,23.999999999999996,True,False,0.776595744680851,14.6
1636,9.2,0.0,7.0,5.4,2.4,3.41,Q4_Highest,24.0,False,True,1.3142857142857143,17.0
1637,8.7,2.2,7.6,1.9,3.6,3.73,Q4_Highest,23.999999999999996,False,True,1.144736842105263,16.4
1638,7.1,2.9,9.3,0.7,4.0,3.12,Q3,23.999999999999996,True,False,0.7634408602150536,14.7
1639,7.3,1.6,8.4,1.5,5.2,3.27,Q3,24.0,True,False,0.869047619047619,15.6
1640,7.1,3.6,10.0,0.4,2.9,3.13,Q3,24.0,True,False,0.71,14.0
1641,6.2,3.8,9.8,0.4,3.8,3.17,Q3,24.0,True,False,0.6326530612244897,14.200000000000001
1642,5.1,2.4,6.4,5.2,4.9,2.77,Q1_Lowest,24.0,False,False,0.7968749999999999,17.6
1643,6.4,2.7,8.4,1.3,5.2,2.94,Q2,24.0,True,False,0.7619047619047619,15.600000000000001
1644,6.4,3.2,9.0,2.5,2.9,2.87,Q1_Lowest,23.999999999999996,True,False,0.7111111111111111,15.0
1645,8.0,2.4,9.1,1.9,2.6,3.01,Q2,24.0,True,False,0.8791208791208791,14.9
1646,7.7,1.8,7.2,0.5,6.8,2.97,Q2,24.0,True,False,1.0694444444444444,16.8
1647,8.6,0.9,6.0,2.5,6.0,3.38,Q4_Highest,24.0,False,True,1.4333333333333333,18.0
1648,6.9,1.8,7.7,1.2,6.4,2.75,Q1_Lowest,24.0,True,False,0.8961038961038962,16.3
1649,5.8,3.5,7.2,2.5,5.0,2.87,Q1_Lowest,24.0,False,False,0.8055555555555555,16.8
1650,7.8,2.2,8.5,1.0,4.5,3.06,Q2,24.0,True,False,0.9176470588235294,15.5
1651,6.3,3.2,9.7,0.7,4.1,2.65,Q1_Lowest,24.0,True,False,0.6494845360824743,14.299999999999997
1652,5.3,1.3,5.7,4.3,7.4,2.79,Q1_Lowest,24.0,False,True,0.9298245614035087,18.3
1653,7.7,0.6,5.0,4.8,5.9,3.23,Q3,24.0,False,True,1.54,19.0
1654,6.7,2.3,6.6,0.5,7.9,2.77,Q1_Lowest,24.0,True,False,1.0151515151515151,17.400000000000002
1655,6.1,0.8,7.1,3.9,6.1,3.4,Q4_Highest,24.0,True,False,0.8591549295774648,16.9
1656,9.8,2.4,7.4,2.5,1.9,3.56,Q4_Highest,24.0,False,True,1.3243243243243243,16.6
1657,9.6,3.3,6.6,1.1,3.4,3.45,Q4_Highest,24.0,False,True,1.4545454545454546,17.400000000000002
1658,8.7,2.0,5.3,4.3,3.7,2.96,Q2,24.0,False,True,1.641509433962264,18.7
1659,9.0,1.2,8.3,2.3,3.2,3.74,Q4_Highest,24.0,False,True,1.0843373493975903,15.7
1660,9.4,2.0,6.6,4.5,1.5,3.46,Q4_Highest,24.0,False,True,1.4242424242424243,17.4
1661,6.1,1.6,9.3,4.3,2.7,2.65,Q1_Lowest,24.0,True,False,0.6559139784946235,14.7
1662,6.8,1.1,5.9,4.5,5.7,2.93,Q2,24.0,False,True,1.1525423728813557,18.1
1664,5.4,2.4,8.0,2.5,5.7,2.77,Q1_Lowest,24.0,False,False,0.675,16.0
1665,7.2,0.2,7.6,3.0,6.0,2.83,Q1_Lowest,24.0,True,False,0.9473684210526316,16.4
1667,6.2,1.3,6.0,3.0,7.5,3.12,Q3,24.0,True,False,1.0333333333333334,18.0
1668,5.8,3.2,9.0,0.8,5.2,2.88,Q1_Lowest,24.0,False,False,0.6444444444444444,15.0
1669,7.0,0.7,6.3,1.6,8.4,2.63,Q1_Lowest,24.0,True,False,1.1111111111111112,17.700000000000003
1670,9.7,0.5,9.9,0.9,3.0,3.72,Q4_Highest,24.0,False,True,0.9797979797979797,14.1
1671,8.9,1.4,5.7,5.1,2.9,3.55,Q4_Highest,24.0,False,True,1.5614035087719298,18.3
1672,7.8,1.9,7.5,4.4,2.4,2.91,Q2,24.0,True,False,1.04,16.5
1673,5.4,2.7,9.5,0.3,6.1,2.9,Q2,24.0,False,False,0.5684210526315789,14.5
1674,7.2,1.6,5.7,3.0,6.5,2.94,Q2,24.0,False,True,1.263157894736842,18.299999999999997
1675,5.6,1.9,8.8,1.5,6.2,2.89,Q1_Lowest,24.0,False,False,0.6363636363636362,15.200000000000001
1676,8.4,3.4,7.1,3.9,1.2,3.26,Q3,23.999999999999996,False,True,1.183098591549296,16.9
1677,5.2,0.5,6.0,2.4,9.9,2.69,Q1_Lowest,24.0,False,False,0.8666666666666667,18.0
1679,7.9,1.4,5.4,6.0,3.3,3.11,Q3,24.0,False,True,1.462962962962963,18.6
1682,9.6,0.2,7.9,5.1,1.2,3.46,Q4_Highest,24.0,False,True,1.2151898734177213,16.099999999999998
1684,7.2,0.2,9.6,2.8,4.2,3.19,Q3,24.0,True,False,0.75,14.399999999999999
1685,5.1,2.8,7.4,0.7,8.0,3.15,Q3,24.0,False,False,0.6891891891891891,16.599999999999998
1686,7.5,3.3,9.3,2.4,1.5,3.36,Q4_Highest,24.0,True,False,0.8064516129032258,14.700000000000001
1687,5.1,2.8,7.1,3.4,5.6,2.5,Q1_Lowest,24.0,False,False,0.7183098591549295,16.9
1688,9.6,0.5,8.4,0.0,5.5,3.7,Q4_Highest,24.0,False,True,1.1428571428571428,15.6
1689,9.6,0.5,5.5,2.0,6.4,3.19,Q3,24.0,False,True,1.7454545454545454,18.5
1690,7.9,1.8,5.2,1.9,7.2,3.07,Q2,24.0,False,True,1.5192307692307692,18.8
1691,9.1,2.8,8.6,2.4,1.1,3.24,Q3,24.0,False,True,1.058139534883721,15.4
1692,6.4,3.3,9.9,2.2,2.2,2.9,Q2,24.0,True,False,0.6464646464646465,14.100000000000001
1693,5.0,0.6,6.6,3.5,8.3,2.89,Q1_Lowest,24.0,False,False,0.7575757575757576,17.4
1694,8.9,3.0,8.0,2.6,1.5,3.29,Q3,24.0,False,True,1.1125,16.0
1695,8.2,2.5,7.8,5.4,0.1,3.4,Q4_Highest,24.0,False,True,1.0512820512820513,16.2
1696,9.4,0.9,5.4,2.9,5.4,3.56,Q4_Highest,24.0,False,True,1.7407407407407407,18.6
1697,7.6,3.3,7.2,3.4,2.5,3.03,Q2,24.0,True,False,1.0555555555555556,16.799999999999997
1698,8.1,3.3,5.8,3.6,3.2,3.22,Q3,24.0,False,True,1.396551724137931,18.200000000000003
1699,8.0,0.7,5.6,5.9,3.8,2.93,Q2,24.0,False,True,1.4285714285714286,18.4
1700,5.9,2.7,8.0,3.9,3.5,2.78,Q1_Lowest,24.0,False,False,0.7375,16.0
1701,5.4,3.6,6.9,1.9,6.2,2.35,Q1_Lowest,24.0,False,False,0.782608695652174,17.1
1702,9.3,3.7,6.5,3.9,0.6,3.24,Q3,24.0,False,True,1.4307692307692308,17.5
1703,8.9,3.7,6.2,3.0,2.2,3.49,Q4_Highest,24.0,False,True,1.435483870967742,17.8
1704,5.0,2.3,6.7,1.9,8.1,2.64,Q1_Lowest,24.0,False,False,0.7462686567164178,17.299999999999997
1705,8.2,3.4,8.0,3.8,0.6,3.26,Q3,24.0,False,True,1.025,16.0
1706,7.3,0.0,7.8,4.0,4.9,2.75,Q1_Lowest,24.0,True,False,0.9358974358974359,16.2
1707,8.0,2.9,7.9,0.3,4.9,3.25,Q3,24.0,True,False,1.0126582278481011,16.1
1708,6.4,0.3,7.1,3.3,6.9,2.77,Q1_Lowest,24.0,True,False,0.9014084507042255,16.900000000000002
1709,6.6,2.9,8.2,2.0,4.3,3.14,Q3,23.999999999999996,True,False,0.8048780487804879,15.799999999999999
1710,8.2,2.2,5.1,4.2,4.3,3.48,Q4_Highest,24.0,False,True,1.607843137254902,18.9
1711,6.9,3.8,9.1,2.5,1.7,2.88,Q1_Lowest,24.0,True,False,0.7582417582417583,14.899999999999999
1712,6.7,1.9,6.5,3.1,5.8,2.87,Q1_Lowest,24.0,True,False,1.0307692307692309,17.5
1713,5.8,3.9,5.5,5.6,3.2,2.88,Q1_Lowest,23.999999999999996,False,True,1.0545454545454545,18.5
1714,8.6,1.7,8.2,1.9,3.6,3.46,Q4_Highest,23.999999999999996,False,True,1.048780487804878,15.799999999999999
1715,6.5,2.3,7.5,3.5,4.2,2.8,Q1_Lowest,24.0,True,False,0.8666666666666667,16.5
